Time (s),Pitot Status Code,Differential Pressure,Temperature,Accel1 x,Accel1 y,Accel1 z,Gyro1 x,Gyro1 y,Gyro1 z,Mag1 x,Mag1 y,Mag1 z,Accel2 x,Accel2 y,Accel2 z,Gyro2 x,Gyro2 y,Gyro2 z,Mag2 x,Mag2 y,Ma2 z,Accel3 x,Accel3 y,Accel3 z,Gyro3 x,Gyro3 y,Gyro3 z,Mag3 x,Mag3 y,Mag3 z
23.7642,Error ,1.25,-50,15.9995,-0.617676,0,7.78198,-171.875,0,-155,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7692,Error ,1.25,-50,15.9995,-0.620605,0,31.2195,-171.875,0,-155,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7742,Error ,1.25,-50,15.9995,-0.621582,0,-7.84302,-125,0,-169,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7792,Error ,1.25,-50,15.9995,-0.619141,0,15.5945,-171.875,0,-169,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7842,Error ,1.25,-50,15.9995,-0.621582,0,7.78198,-148.438,0,-158,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7892,Error ,1.25,-50,15.9995,-0.623535,0,23.407,-148.438,0,-158,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7942,Error ,1.25,-50,15.9995,-0.618164,0,-0.0305176,-156.25,0,-158,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.7992,Error ,1.25,-50,15.9995,-0.620605,0,-23.468,-156.25,0,-158,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8042,Error ,1.25,-50,15.9995,-0.62207,0,15.5945,-156.25,0,-161,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8091,Error ,1.25,-50,15.9995,-0.619629,0,-0.0305176,-132.813,0,-161,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8141,Error ,1.25,-50,15.9995,-0.620117,0,-15.6555,-164.063,0,-163,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8191,Error ,1.25,-50,15.9995,-0.620605,0,-23.468,-156.281,0,-163,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8241,Error ,1.25,-50,15.9995,-0.623047,0,-0.0305176,-148.438,0,-156,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8291,Error ,1.25,-50,15.9995,-0.618652,0,15.5945,-164.063,0,-156,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8341,Error ,1.25,-50,15.9995,-0.618164,0,-15.6555,-179.688,0,-157,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8391,Error ,1.25,-50,15.9995,-0.625488,0,15.5945,-171.875,0,-157,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8441,Error ,1.25,-50,15.9995,-0.618164,0,-7.84302,-148.438,0,-152,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8491,Error ,1.25,-50,15.9995,-0.619629,0,23.407,-148.438,0,-152,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8541,Error ,1.25,-50,15.9995,-0.623047,0,7.78198,-117.188,0,-151,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8591,Error ,1.25,-50,15.9995,-0.621094,0,-7.84302,-187.5,0,-151,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8641,Error ,1.25,-50,15.9995,-0.618652,0,7.78198,-164.063,0,-166,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8691,Error ,1.25,-50,15.9995,-0.620605,0,39.032,-156.25,0,-166,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8741,Error ,1.25,-50,15.9995,-0.618164,0,23.407,-140.625,0,-162,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8791,Error ,1.25,-50,15.9995,-0.622559,0,23.407,-156.281,0,-162,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.8841,Error ,1.25,-50,15.9995,-0.620117,0,-0.0305176,-93.75,0,-166,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.889,Error ,1.25,-50,15.9995,-0.619629,0,-0.0305176,-140.625,0,-166,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.894,Error ,1.25,-50,15.9995,-0.62207,0,7.78198,-164.063,0,-157,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.905,Error ,1.25,-50,15.9995,-0.623535,0,-23.468,-109.375,0,-161,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.909,Error ,1.25,-50,15.9995,-0.620117,0,15.5945,-156.25,0,-161,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.914,Error ,1.25,-50,15.9995,-0.618652,0,31.2195,-156.25,0,-158,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.919,Error ,1.25,-50,15.9995,-0.624512,0,15.5945,-179.688,0,-158,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.924,Error ,1.25,-50,15.9995,-0.624512,0,15.5945,-179.688,0,-164,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.929,Error ,1.25,-50,15.9995,-0.62207,0,-0.0305176,-179.688,0,-164,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.934,Error ,1.25,-50,15.9995,-0.624023,0,-7.84302,-148.438,0,-155,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.939,Error ,1.25,-50,15.9995,-0.620605,0,46.8445,-164.063,0,-155,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9449,Error ,1.25,-50,15.9995,-0.623535,0,7.78198,-140.625,0,-157,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.949,Error ,1.25,-50,15.9995,-0.616699,0,15.5945,-164.063,0,-157,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.954,Error ,1.25,-50,15.9995,-0.620117,0,-0.0305176,-187.5,0,-160,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.959,Error ,1.25,-50,15.9995,-0.623047,0,15.5945,-179.688,0,-160,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.964,Error ,1.25,-50,15.9995,-0.623535,0,7.78198,-203.125,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9689,Error ,1.25,-50,15.9995,-0.622559,0,46.8445,-179.688,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9739,Error ,1.25,-50,15.9995,-0.621582,0,23.407,-132.813,0,-154,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9789,Error ,1.25,-50,15.9995,-0.619141,0,7.78198,-187.5,0,-154,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9839,Error ,1.25,-50,15.9995,-0.623047,0,-7.84302,-140.625,0,-163,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9889,Error ,1.25,-50,15.9995,-0.623047,0,-15.6555,-140.625,0,-163,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9939,Error ,1.25,-50,15.9995,-0.619629,0,7.78198,-156.25,0,-160,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.9989,Error ,1.25,-50,15.9995,-0.621582,0,31.2195,-117.188,0,-160,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0039,Error ,1.25,-50,15.9995,-0.618164,0,31.2195,-117.188,0,-161,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0089,Error ,1.25,-50,15.9995,-0.618164,0,39.032,-140.625,0,-161,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0139,Error ,1.25,-50,15.9995,-0.621582,0,7.78198,-195.313,0,-162,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0189,Error ,1.25,-50,15.9995,-0.620605,0,23.407,-179.688,0,-162,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0239,Error ,1.25,-50,15.9995,-0.62207,0,23.407,-203.125,0,-159,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0289,Error ,1.25,-50,15.9995,-0.620605,0,-31.2805,-164.063,0,-159,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0339,Error ,1.25,-50,15.9995,-0.620117,0,7.78198,-148.438,0,-164,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0389,Error ,1.25,-50,15.9995,-0.622559,0,-7.84302,-156.25,0,-164,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0439,Error ,1.25,-50,15.9995,-0.620605,0,-0.0305176,-156.25,0,-161,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0488,Error ,1.25,-50,15.9995,-0.621094,0,23.407,-125,0,-161,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0539,Error ,1.25,-50,15.9995,-0.619629,0,23.407,-140.625,0,-161,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0588,Error ,1.25,-50,15.9995,-0.62207,0,-7.84302,-156.25,0,-163,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0643,Error ,1.25,-50,15.9995,-0.620605,0,15.5945,-132.813,0,-163,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0688,Error ,1.25,-50,15.9995,-0.624512,0,23.407,-164.063,0,-155,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0738,Error ,1.25,-50,15.9995,-0.621582,0,-7.84302,-140.625,0,-155,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0788,Error ,1.25,-50,15.9995,-0.621582,0,31.2195,-156.25,0,-158,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0838,Error ,1.25,-50,15.9995,-0.620605,0,15.5945,-140.625,0,-158,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0888,Error ,1.25,-50,15.9995,-0.619141,0,-15.6555,-148.438,0,-165,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0938,Error ,1.25,-50,15.9995,-0.623047,0,-0.0305176,-117.188,0,-165,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.0988,Error ,1.25,-50,15.9995,-0.620117,0,-7.84302,-148.438,0,-158,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1038,Error ,1.25,-50,15.9995,-0.620117,0,15.5945,-171.875,0,-158,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1088,Error ,1.25,-50,15.9995,-0.62207,0,-31.2805,-203.125,0,-155,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1138,Error ,1.25,-50,15.9995,-0.621094,0,7.78198,-140.625,0,-155,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1188,Error ,1.25,-50,15.9995,-0.62207,0,31.2195,-148.438,0,-155,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1238,Error ,1.25,-50,15.9995,-0.621094,0,7.78198,-132.813,0,-155,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1288,Error ,1.25,-50,15.9995,-0.621582,0,39.032,-179.688,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1338,Error ,1.25,-50,15.9995,-0.617188,0,-0.0305176,-164.063,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1388,Error ,1.25,-50,15.9995,-0.62207,0,-0.0305176,-156.25,0,-162,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1437,Error ,1.25,-50,15.9995,-0.623535,0,-15.6555,-171.875,0,-162,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1487,Error ,1.25,-50,15.9995,-0.619629,0,7.78198,-171.875,0,-159,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1537,Error ,1.25,-50,15.9995,-0.626465,0,7.78198,-195.313,0,-159,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1587,Error ,1.25,-50,15.9995,-0.619629,0,23.407,-164.063,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1637,Error ,1.25,-50,15.9995,-0.615234,0,23.407,-164.063,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1687,Error ,1.25,-50,15.9995,-0.621094,0,-0.0305176,-156.25,0,-162,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1737,Error ,1.25,-50,15.9995,-0.619141,0,-46.9055,-171.875,0,-162,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1787,Error ,1.25,-50,15.9995,-0.616699,0,-7.84302,-171.875,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1837,Error ,1.25,-50,15.9995,-0.620605,0,15.5945,-179.688,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1887,Error ,1.25,-50,15.9995,-0.621582,0,7.78198,-132.813,0,-161,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1937,Error ,1.25,-50,15.9995,-0.621582,0,-15.6555,-187.5,0,-161,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.1987,Error ,1.25,-50,15.9995,-0.620117,0,15.5945,-164.063,0,-159,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2037,Error ,1.25,-50,15.9995,-0.624512,0,7.78198,-148.438,0,-159,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2087,Error ,1.25,-50,15.9995,-0.620605,0,23.407,-179.688,0,-168,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2137,Error ,1.25,-50,15.9995,-0.619141,0,-0.0305176,-210.938,0,-168,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2187,Error ,1.25,-50,15.9995,-0.62207,0,15.5945,-164.063,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2236,Error ,1.25,-50,15.9995,-0.621094,0,-0.0305176,-156.25,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2287,Error ,1.25,-50,15.9995,-0.620117,0,7.78198,-140.625,0,-165,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2336,Error ,1.25,-50,15.9995,-0.615234,0,23.407,-156.25,0,-165,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2386,Error ,1.25,-50,15.9995,-0.617676,0,31.2195,-156.25,0,-163,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2436,Error ,1.25,-50,15.9995,-0.618164,0,7.78198,-132.813,0,-163,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2486,Error ,1.25,-50,15.9995,-0.619629,0,-0.0305176,-164.093,0,-154,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2536,Error ,1.25,-50,15.9995,-0.618652,0,15.5945,-164.063,0,-154,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2586,Error ,1.25,-50,15.9995,-0.620117,0,23.407,-164.063,0,-159,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2636,Error ,1.25,-50,15.9995,-0.621094,0,15.5945,-171.875,0,-159,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2686,Error ,1.25,-50,15.9995,-0.619141,0,7.78198,-171.875,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2736,Error ,1.25,-50,15.9995,-0.618652,0,-0.0305176,-148.438,0,-158,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2786,Error ,1.25,-50,15.9995,-0.617188,0,-7.84302,-187.5,0,-168,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2836,Error ,1.25,-50,15.9995,-0.621094,0,-0.0305176,-156.25,0,-168,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2886,Error ,1.25,-50,15.9995,-0.624023,0,15.5945,-148.438,0,-163,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2936,Error ,1.25,-50,15.9995,-0.621094,0,15.5945,-148.438,0,-163,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.2986,Error ,1.25,-50,15.9995,-0.621094,0,23.407,-179.688,0,-160,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3036,Error ,1.25,-50,15.9995,-0.622559,0,46.8445,-164.063,0,-160,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3086,Error ,1.25,-50,15.9995,-0.615234,0,-0.0305176,-156.25,0,-155,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3135,Error ,1.25,-50,15.9995,-0.619629,0,-7.84302,-164.063,0,-155,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3185,Error ,1.25,-50,15.9995,-0.620117,0,-0.0305176,-171.875,0,-171,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3235,Error ,1.25,-50,15.9995,-0.618164,0,23.407,-125,0,-171,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3285,Error ,1.25,-50,15.9995,-0.621582,0,23.407,-171.875,0,-163,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3335,Error ,1.25,-50,15.9995,-0.620605,0,15.5945,-148.438,0,-163,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3385,Error ,1.25,-50,15.9995,-0.623535,0,23.407,-156.25,0,-163,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3435,Error ,1.25,-50,15.9995,-0.622559,0,23.407,-140.625,0,-163,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3485,Error ,1.25,-50,15.9995,-0.620605,0,7.78198,-140.656,0,-169,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3535,Error ,1.25,-50,15.9995,-0.623047,0,31.2195,-164.063,0,-169,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3585,Error ,1.25,-50,15.9995,-0.621582,0,-0.0305176,-148.438,0,-164,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3635,Error ,1.25,-50,15.9995,-0.617188,0,23.407,-132.813,0,-164,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3685,Error ,1.25,-50,15.9995,-0.620605,0,-7.84302,-148.438,0,-164,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3735,Error ,1.25,-50,15.9995,-0.619141,0,15.5945,-140.625,0,-164,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3785,Error ,1.25,-50,15.9995,-0.621094,0,-7.84302,-179.688,0,-163,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3835,Error ,1.25,-50,15.9995,-0.621582,0,7.78198,-132.813,0,-153,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3889,Error ,1.25,-50,15.9995,-0.618164,0,46.8445,-148.438,0,-153,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3934,Error ,1.25,-50,15.9995,-0.624023,0,7.78198,-132.843,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.3984,Error ,1.25,-50,15.9995,-0.619629,0,31.2195,-148.438,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4034,Error ,1.25,-50,15.9995,-0.620605,0,-15.6555,-140.656,0,-157,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4084,Error ,1.25,-50,15.9995,-0.622559,0,23.407,-171.875,0,-157,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4134,Error ,1.25,-50,15.9995,-0.617676,0,15.5945,-125,0,-155,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4184,Error ,1.25,-50,15.9995,-0.62207,0,15.5945,-156.25,0,-155,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4234,Error ,1.25,-50,15.9995,-0.621094,0,15.5945,-140.625,0,-159,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4284,Error ,1.25,-50,15.9995,-0.618164,0,23.407,-148.438,0,-159,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4334,Error ,1.25,-50,15.9995,-0.620605,0,15.5945,-156.25,0,-164,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4384,Error ,1.25,-50,15.9995,-0.621094,0,46.8445,-187.5,0,-164,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4434,Error ,1.25,-50,15.9995,-0.621582,0,7.78198,-164.063,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4484,Error ,1.25,-50,15.9995,-0.618164,0,39.032,-132.813,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4534,Error ,1.25,-50,15.9995,-0.621582,0,-0.0305176,-156.25,0,-157,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4584,Error ,1.25,-50,15.9995,-0.620605,0,15.5945,-171.875,0,-157,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4634,Error ,1.25,-50,15.9995,-0.619141,0,7.78198,-148.438,0,-166,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4684,Error ,1.25,-50,15.9995,-0.618652,0,31.2195,-132.813,0,-166,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4734,Error ,1.25,-50,15.9995,-0.619629,0,7.78198,-164.063,0,-162,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4783,Error ,1.25,-50,15.9995,-0.621582,0,23.407,-164.063,0,-162,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4833,Error ,1.25,-50,15.9995,-0.621094,0,7.78198,-187.5,0,-162,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4883,Error ,1.25,-50,15.9995,-0.618164,0,-15.6555,-179.688,0,-162,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4933,Error ,1.25,-50,15.9995,-0.620117,0,31.2195,-156.281,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.4983,Error ,1.25,-50,15.9995,-0.621094,0,31.2195,-195.313,0,-159,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5033,Error ,1.25,-50,15.9995,-0.620117,0,15.5945,-164.063,0,-157,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5083,Error ,1.25,-50,15.9995,-0.617676,0,15.5945,-171.875,0,-157,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5133,Error ,1.25,-50,15.9995,-0.621094,0,15.5945,-156.25,0,-149,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5183,Error ,1.25,-50,15.9995,-0.620117,0,23.407,-164.063,0,-149,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5233,Error ,1.25,-50,15.9995,-0.62207,0,7.78198,-179.688,0,-160,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5283,Error ,1.25,-50,15.9995,-0.623535,0,7.78198,-164.063,0,-160,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5333,Error ,1.25,-50,15.9995,-0.623047,0,7.78198,-171.875,0,-163,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5383,Error ,1.25,-50,15.9995,-0.620605,0,39.032,-171.875,0,-163,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5433,Error ,1.25,-50,15.9995,-0.620117,0,23.407,-179.688,0,-160,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5483,Error ,1.25,-50,15.9995,-0.618652,0,7.78198,-132.813,0,-160,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5533,Error ,1.25,-50,15.9995,-0.624023,0,7.78198,-171.875,0,-170,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5582,Error ,1.25,-50,15.9995,-0.623535,0,-0.0305176,-140.625,0,-170,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5633,Error ,1.25,-50,15.9995,-0.618164,0,7.78198,-148.438,0,-162,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.5682,Error ,1.25,-50,15.9995,-0.620605,0,31.2195,-187.5,0,-162,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
