Time (s),Pitot Status Code,Differential Pressure,Temperature,Accel1 x,Accel1 y,Accel1 z,Gyro1 x,Gyro1 y,Gyro1 z,Mag1 x,Mag1 y,Mag1 z,Accel2 x,Accel2 y,Accel2 z,Gyro2 x,Gyro2 y,Gyro2 z,Mag2 x,Mag2 y,Ma2 z,Accel3 x,Accel3 y,Accel3 z,Gyro3 x,Gyro3 y,Gyro3 z,Mag3 x,Mag3 y,Mag3 z
26.1207,Error ,1.25,-50,0.0595703,0.237793,0,210.938,164.063,0,-215,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1257,Error ,1.25,-50,0.0595703,0.239258,0,187.5,140.625,0,-215,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1307,Error ,1.25,-50,0.0610352,0.236816,0,218.75,171.875,0,-210,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1357,Error ,1.25,-50,0.0615234,0.23584,0,234.375,179.688,0,-210,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1407,Error ,1.25,-50,0.0585938,0.238281,0,218.75,179.688,0,-205,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1457,Error ,1.25,-50,0.0600586,0.236816,0,156.25,195.313,0,-205,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1507,Error ,1.25,-50,0.0600586,0.234863,0,187.5,164.063,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1557,Error ,1.25,-50,0.0605469,0.234863,0,210.938,179.688,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1607,Error ,1.25,-50,0.0571289,0.240723,0,203.125,164.063,0,-204,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1657,Error ,1.25,-50,0.0585938,0.238281,0,171.875,164.063,0,-204,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1707,Error ,1.25,-50,0.0571289,0.237305,0,234.375,203.125,0,-204,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1757,Error ,1.25,-50,0.0600586,0.235352,0,203.125,179.688,0,-204,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1807,Error ,1.25,-50,0.0566406,0.236328,0,226.563,164.063,0,-204,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1857,Error ,1.25,-50,0.0625,0.235352,0,242.188,187.469,0,-204,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1907,Error ,1.25,-50,0.0605469,0.236816,0,203.125,171.875,0,-208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.1956,Error ,1.25,-50,0.0595703,0.234863,0,234.375,187.5,0,-208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2006,Error ,1.25,-50,0.059082,0.239746,0,203.125,171.875,0,-208,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2056,Error ,1.25,-50,0.0571289,0.239746,0,234.375,179.688,0,-208,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2106,Error ,1.25,-50,0.0620117,0.236816,0,187.5,171.875,0,-206,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2156,Error ,1.25,-50,0.0566406,0.236816,0,187.5,148.438,0,-206,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2206,Error ,1.25,-50,0.0576172,0.236816,0,226.563,187.5,0,-212,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2256,Error ,1.25,-50,0.0595703,0.239746,0,171.875,179.688,0,-212,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2306,Error ,1.25,-50,0.0576172,0.236328,0,234.375,148.438,0,-209,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2356,Error ,1.25,-50,0.0576172,0.236816,0,156.25,171.875,0,-209,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2406,Error ,1.25,-50,0.0571289,0.237793,0,187.5,171.875,0,-198,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2456,Error ,1.25,-50,0.0571289,0.240234,0,203.125,187.5,0,-198,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2509,Error ,1.25,-50,0.0571289,0.237793,0,210.938,171.875,0,-199,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2556,Error ,1.25,-50,0.0566406,0.23877,0,218.75,203.125,0,-199,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2606,Error ,1.25,-50,0.059082,0.23877,0,171.875,171.875,0,-204,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2656,Error ,1.25,-50,0.0620117,0.237793,0,226.563,171.875,0,-204,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2706,Error ,1.25,-50,0.0600586,0.242188,0,195.313,203.125,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2755,Error ,1.25,-50,0.0615234,0.237793,0,179.688,156.25,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2805,Error ,1.25,-50,0.0551758,0.235352,0,187.5,148.438,0,-205,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2855,Error ,1.25,-50,0.0615234,0.239258,0,171.875,179.688,0,-205,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2905,Error ,1.25,-50,0.0605469,0.237305,0,187.5,187.469,0,-213,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.2955,Error ,1.25,-50,0.0581055,0.238281,0,226.563,156.25,0,-209,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3005,Error ,1.25,-50,0.0595703,0.234863,0,203.125,179.688,0,-209,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3055,Error ,1.25,-50,0.0620117,0.235352,0,218.75,187.5,0,-214,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3105,Error ,1.25,-50,0.059082,0.238281,0,187.5,179.688,0,-214,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3155,Error ,1.25,-50,0.0576172,0.234375,0,187.5,179.688,0,-193,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3205,Error ,1.25,-50,0.059082,0.239746,0,203.125,164.063,0,-193,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3255,Error ,1.25,-50,0.0595703,0.241211,0,250,164.063,0,-206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3305,Error ,1.25,-50,0.0600586,0.236328,0,203.125,140.625,0,-206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3355,Error ,1.25,-50,0.0595703,0.240723,0,171.875,171.875,0,-212,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3405,Error ,1.25,-50,0.0581055,0.237305,0,218.75,179.688,0,-212,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3455,Error ,1.25,-50,0.0610352,0.236328,0,187.5,187.5,0,-196,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3505,Error ,1.25,-50,0.0585938,0.236816,0,234.375,218.719,0,-196,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3555,Error ,1.25,-50,0.0581055,0.237793,0,203.125,125,0,-204,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3605,Error ,1.25,-50,0.0571289,0.238281,0,203.125,164.063,0,-204,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3654,Error ,1.25,-50,0.0581055,0.236816,0,179.688,156.25,0,-203,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3704,Error ,1.25,-50,0.0571289,0.236816,0,195.313,156.25,0,-203,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3754,Error ,1.25,-50,0.0600586,0.236816,0,210.938,171.875,0,-205,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3804,Error ,1.25,-50,0.0605469,0.237793,0,210.938,203.125,0,-205,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3854,Error ,1.25,-50,0.0600586,0.239746,0,210.938,203.094,0,-211,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3904,Error ,1.25,-50,0.0615234,0.240234,0,250,179.688,0,-211,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3954,Error ,1.25,-50,0.0595703,0.237305,0,210.938,164.063,0,-212,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4004,Error ,1.25,-50,0.0585938,0.239258,0,234.375,203.125,0,-212,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4054,Error ,1.25,-50,0.0541992,0.23877,0,203.125,179.688,0,-209,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4104,Error ,1.25,-50,0.0585938,0.23877,0,179.688,148.438,0,-209,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4154,Error ,1.25,-50,0.0581055,0.241211,0,210.938,140.625,0,-207,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4204,Error ,1.25,-50,0.0595703,0.237305,0,210.938,132.813,0,-207,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4254,Error ,1.25,-50,0.0605469,0.237793,0,203.125,179.688,0,-208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4304,Error ,1.25,-50,0.0600586,0.240723,0,203.125,195.313,0,-208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4354,Error ,1.25,-50,0.0576172,0.237793,0,250,171.875,0,-214,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4403,Error ,1.25,-50,0.0595703,0.240723,0,187.5,179.688,0,-214,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4453,Error ,1.25,-50,0.0532227,0.241211,0,203.125,171.875,0,-214,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4503,Error ,1.25,-50,0.0561523,0.238281,0,187.5,179.688,0,-214,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4553,Error ,1.25,-50,0.0625,0.239746,0,218.75,179.657,0,-208,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4603,Error ,1.25,-50,0.0576172,0.238281,0,242.188,179.688,0,-208,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4653,Error ,1.25,-50,0.0600586,0.239746,0,210.938,210.938,0,-211,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4703,Error ,1.25,-50,0.0600586,0.239746,0,218.75,179.688,0,-211,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4753,Error ,1.25,-50,0.059082,0.238281,0,203.125,171.875,0,-209,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4803,Error ,1.25,-50,0.0610352,0.23877,0,203.125,171.875,0,-209,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4853,Error ,1.25,-50,0.0541992,0.236816,0,187.5,171.875,0,-209,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4903,Error ,1.25,-50,0.059082,0.236328,0,210.938,164.063,0,-209,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.4953,Error ,1.25,-50,0.059082,0.236816,0,218.75,140.625,0,-206,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5003,Error ,1.25,-50,0.0600586,0.237305,0,210.938,164.063,0,-206,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5053,Error ,1.25,-50,0.0600586,0.242676,0,203.125,171.875,0,-213,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5103,Error ,1.25,-50,0.0595703,0.23877,0,195.313,164.063,0,-213,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5153,Error ,1.25,-50,0.0595703,0.239746,0,234.375,171.875,0,-199,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5203,Error ,1.25,-50,0.0581055,0.237305,0,210.938,179.688,0,-199,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5253,Error ,1.25,-50,0.0610352,0.23584,0,226.563,171.875,0,-209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5302,Error ,1.25,-50,0.0605469,0.237793,0,218.75,171.875,0,-209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5352,Error ,1.25,-50,0.0605469,0.237793,0,218.75,171.875,0,-204,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5402,Error ,1.25,-50,0.0585938,0.23877,0,203.125,171.875,0,-204,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5452,Error ,1.25,-50,0.0537109,0.240234,0,203.125,171.875,0,-208,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5502,Error ,1.25,-50,0.0595703,0.23877,0,203.125,171.844,0,-208,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5552,Error ,1.25,-50,0.0595703,0.241211,0,218.75,187.5,0,-208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5602,Error ,1.25,-50,0.0585938,0.233887,0,179.688,171.875,0,-208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5652,Error ,1.25,-50,0.0595703,0.23877,0,218.75,179.688,0,-208,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5702,Error ,1.25,-50,0.0610352,0.240234,0,203.125,156.219,0,-208,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5755,Error ,1.25,-50,0.0551758,0.238281,0,210.938,179.688,0,-205,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5802,Error ,1.25,-50,0.0595703,0.237793,0,226.563,164.063,0,-205,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5852,Error ,1.25,-50,0.0571289,0.239258,0,203.125,164.063,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5902,Error ,1.25,-50,0.0585938,0.237305,0,218.75,203.125,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.5952,Error ,1.25,-50,0.0566406,0.239746,0,187.5,187.5,0,-200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6002,Error ,1.25,-50,0.0576172,0.23877,0,203.125,195.313,0,-200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6052,Error ,1.25,-50,0.0571289,0.236816,0,187.5,210.938,0,-202,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6102,Error ,1.25,-50,0.0566406,0.234863,0,195.313,156.25,0,-202,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6152,Error ,1.25,-50,0.0585938,0.23584,0,242.188,171.844,0,-213,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6201,Error ,1.25,-50,0.0585938,0.240234,0,203.125,179.688,0,-213,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6251,Error ,1.25,-50,0.0581055,0.238281,0,234.375,156.25,0,-217,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6301,Error ,1.25,-50,0.0576172,0.237305,0,218.75,132.813,0,-217,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6351,Error ,1.25,-50,0.0556641,0.241699,0,234.375,171.875,0,-217,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6401,Error ,1.25,-50,0.0566406,0.23877,0,195.313,156.25,0,-210,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6451,Error ,1.25,-50,0.0581055,0.234863,0,187.5,164.063,0,-210,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6501,Error ,1.25,-50,0.0581055,0.232422,0,187.5,203.125,0,-205,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6565,Error ,1.25,-50,0.0571289,0.236816,0,203.125,187.5,0,-205,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6601,Error ,1.25,-50,0.0600586,0.236328,0,250,164.063,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6651,Error ,1.25,-50,0.0571289,0.237305,0,210.938,187.5,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6701,Error ,1.25,-50,0.0566406,0.239258,0,234.375,187.5,0,-206,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6751,Error ,1.25,-50,0.0566406,0.242188,0,187.5,156.25,0,-206,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6801,Error ,1.25,-50,0.0581055,0.237793,0,203.125,171.844,0,-207,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6851,Error ,1.25,-50,0.0585938,0.23877,0,203.125,156.219,0,-207,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6901,Error ,1.25,-50,0.0576172,0.238281,0,179.688,179.688,0,-203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.6951,Error ,1.25,-50,0.0581055,0.238281,0,203.125,187.5,0,-203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.7001,Error ,1.25,-50,0.0576172,0.240723,0,203.125,164.063,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.705,Error ,1.25,-50,0.0566406,0.236816,0,203.125,187.5,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.71,Error ,1.25,-50,0.0610352,0.238281,0,210.938,179.688,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.715,Error ,1.25,-50,0.0595703,0.236816,0,195.313,187.5,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.72,Error ,1.25,-50,0.0595703,0.237793,0,195.313,164.032,0,-205,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.725,Error ,1.25,-50,0.0605469,0.236816,0,257.813,164.063,0,-205,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.73,Error ,1.25,-50,0.059082,0.242188,0,218.75,187.5,0,-205,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.735,Error ,1.25,-50,0.0566406,0.239258,0,195.313,210.938,0,-205,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.74,Error ,1.25,-50,0.0585938,0.234375,0,210.938,164.063,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.745,Error ,1.25,-50,0.0600586,0.23877,0,218.75,187.5,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.75,Error ,1.25,-50,0.0620117,0.237305,0,218.75,148.438,0,-211,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.755,Error ,1.25,-50,0.0605469,0.235352,0,195.313,203.125,0,-211,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.76,Error ,1.25,-50,0.0576172,0.239746,0,210.938,171.875,0,-209,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.765,Error ,1.25,-50,0.0566406,0.237793,0,179.688,187.5,0,-209,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.77,Error ,1.25,-50,0.0615234,0.235352,0,187.5,156.25,0,-204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.775,Error ,1.25,-50,0.0600586,0.233398,0,210.938,171.875,0,-204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.78,Error ,1.25,-50,0.0566406,0.234375,0,187.5,195.313,0,-208,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.7849,Error ,1.25,-50,0.0561523,0.238281,0,195.313,132.813,0,-208,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.7899,Error ,1.25,-50,0.0595703,0.239258,0,171.875,187.5,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.7949,Error ,1.25,-50,0.0595703,0.236816,0,195.313,187.5,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.7999,Error ,1.25,-50,0.0571289,0.237305,0,218.75,164.063,0,-196,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8049,Error ,1.25,-50,0.0571289,0.236816,0,210.938,179.688,0,-196,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8099,Error ,1.25,-50,0.0600586,0.237793,0,187.5,187.5,0,-202,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8149,Error ,1.25,-50,0.0581055,0.238281,0,203.125,187.5,0,-202,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8199,Error ,1.25,-50,0.0610352,0.236328,0,187.5,164.063,0,-208,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8249,Error ,1.25,-50,0.0585938,0.241699,0,218.75,195.313,0,-208,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8299,Error ,1.25,-50,0.059082,0.238281,0,156.25,164.063,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8349,Error ,1.25,-50,0.0615234,0.240234,0,210.938,179.688,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8399,Error ,1.25,-50,0.0625,0.238281,0,218.75,195.313,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8449,Error ,1.25,-50,0.0595703,0.238281,0,203.125,164.063,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8499,Error ,1.25,-50,0.0556641,0.234863,0,164.063,171.875,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8549,Error ,1.25,-50,0.0566406,0.238281,0,187.5,164.063,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8599,Error ,1.25,-50,0.0537109,0.235352,0,226.563,171.875,0,-213,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8648,Error ,1.25,-50,0.0556641,0.234375,0,218.75,156.25,0,-213,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8698,Error ,1.25,-50,0.0571289,0.239258,0,210.938,179.688,0,-200,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8748,Error ,1.25,-50,0.0541992,0.236816,0,242.188,148.438,0,-200,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8798,Error ,1.25,-50,0.0581055,0.240234,0,218.75,171.875,0,-212,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8848,Error ,1.25,-50,0.0600586,0.237793,0,218.75,210.938,0,-212,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8898,Error ,1.25,-50,0.0581055,0.23877,0,210.938,210.938,0,-207,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.8948,Error ,1.25,-50,0.0537109,0.238281,0,218.75,203.125,0,-207,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9006,Error ,1.25,-50,0.0566406,0.239258,0,218.75,195.313,0,-203,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9048,Error ,1.25,-50,0.0556641,0.23877,0,242.188,171.875,0,-203,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9098,Error ,1.25,-50,0.0585938,0.23877,0,210.938,187.5,0,-198,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9148,Error ,1.25,-50,0.059082,0.242676,0,195.313,156.25,0,-198,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9198,Error ,1.25,-50,0.0561523,0.23877,0,179.688,171.875,0,-201,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9248,Error ,1.25,-50,0.0571289,0.236816,0,234.375,156.25,0,-201,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9298,Error ,1.25,-50,0.059082,0.236328,0,218.75,179.688,0,-210,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9348,Error ,1.25,-50,0.0585938,0.236328,0,234.375,218.75,0,-210,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9457,Error ,1.25,-50,0.0634766,0.235352,0,218.75,179.688,0,-202,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.9498,Error ,1.25,-50,0.0571289,0.239746,0,210.938,179.688,0,-212,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
